"year","week","date","unit","recent","origin","value"
"2024","24","2024-06-05","cin","rall","oeu","185"
"2024","25","2024-06-12","cin","rall","oeu","175"
"2024","26","2024-06-19","cin","rall","oeu","172"
"2024","27","2024-06-26","cin","rall","oeu","164"
"2024","28","2024-07-03","cin","rall","oeu","135"
"2024","29","2024-07-10","cin","rall","oeu","119"
"2024","30","2024-07-17","cin","rall","oeu","110"
"2024","31","2024-07-24","cin","rall","oeu","109"
"2024","32","2024-07-31","cin","rall","oeu","106"
"2024","33","2024-08-07","cin","rall","oeu","115"
"2024","34","2024-08-14","cin","rall","oeu","107"
"2024","35","2024-08-21","cin","rall","oeu","142"
"2024","36","2024-08-28","cin","rall","oeu","183"
"2024","37","2024-09-04","cin","rall","oeu","182"
"2024","38","2024-09-11","cin","rall","oeu","189"
"2024","39","2024-09-18","cin","rall","oeu","207"
"2024","40","2024-09-25","cin","rall","oeu","213"
"2024","41","2024-10-02","cin","rall","oeu","210"
"2024","42","2024-10-09","cin","rall","oeu","199"
"2024","43","2024-10-16","cin","rall","oeu","203"
"2024","44","2024-10-23","cin","rall","oeu","199"
"2024","45","2024-10-30","cin","rall","oeu","203"
"2024","46","2024-11-06","cin","rall","oeu","212"
"2024","47","2024-11-13","cin","rall","oeu","207"
"2024","48","2024-11-20","cin","rall","oeu","208"
"2024","49","2024-11-27","cin","rall","oeu","209"
"2024","50","2024-12-04","cin","rall","oeu","213"
"2024","51","2024-12-11","cin","rall","oeu","212"
"2024","52","2024-12-18","cin","rall","oeu","198"
"2024","53","2024-12-25","cin","rall","oeu","195"
"2025","1","2025-01-01","cin","rall","oeu","202"
"2025","2","2025-01-08","cin","rall","oeu","213"
"2025","3","2025-01-15","cin","rall","oeu","214"
"2025","4","2025-01-22","cin","rall","oeu","209"
"2025","5","2025-01-29","cin","rall","oeu","217"
"2025","6","2025-02-05","cin","rall","oeu","227"
"2025","7","2025-02-12","cin","rall","oeu","219"
"2025","8","2025-02-19","cin","rall","oeu","222"
"2025","9","2025-02-26","cin","rall","oeu","218"
"2025","10","2025-03-05","cin","rall","oeu","223"
"2025","11","2025-03-12","cin","rall","oeu","213"
"2025","12","2025-03-19","cin","rall","oeu","203"
"2025","13","2025-03-26","cin","rall","oeu","198"
"2025","14","2025-04-02","cin","rall","oeu","197"
"2025","15","2025-04-09","cin","rall","oeu","193"
"2025","16","2025-04-16","cin","rall","oeu","202"
"2025","17","2025-04-23","cin","rall","oeu","200"
"2025","18","2025-04-30","cin","rall","oeu","195"
"2025","19","2025-05-07","cin","rall","oeu","195"
"2025","20","2025-05-14","cin","rall","oeu","191"
"2025","21","2025-05-21","cin","rall","oeu","179"
"2025","22","2025-05-28","cin","rall","oeu","169"
"2025","23","2025-06-04","cin","rall","oeu","171"
"2025","24","2025-06-11","cin","rall","oeu","159"
"2025","25","2025-06-18","cin","rall","oeu","148"
"2025","26","2025-06-25","cin","rall","oeu","163"
"2025","27","2025-07-02","cin","rall","oeu","141"
"2025","28","2025-07-09","cin","rall","oeu","134"
"2025","29","2025-07-16","cin","rall","oeu","123"
"2025","30","2025-07-23","cin","rall","oeu","123"
"2025","31","2025-07-30","cin","rall","oeu","116"
"2025","32","2025-08-06","cin","rall","oeu","125"
"2025","33","2025-08-13","cin","rall","oeu","143"
"2025","34","2025-08-20","cin","rall","oeu","155"
"2019","1","2019-01-02","cin","rall","oot","93"
"2019","2","2019-01-09","cin","rall","oot","104"
"2019","3","2019-01-16","cin","rall","oot","91"
"2019","4","2019-01-23","cin","rall","oot","79"
"2019","5","2019-01-30","cin","rall","oot","82"
"2019","6","2019-02-06","cin","rall","oot","74"
"2019","7","2019-02-13","cin","rall","oot","72"
"2019","8","2019-02-20","cin","rall","oot","79"
"2019","9","2019-02-27","cin","rall","oot","71"
"2019","10","2019-03-06","cin","rall","oot","72"
"2019","11","2019-03-13","cin","rall","oot","65"
"2019","12","2019-03-20","cin","rall","oot","87"
"2019","13","2019-03-27","cin","rall","oot","75"
"2019","14","2019-04-03","cin","rall","oot","63"
"2019","15","2019-04-10","cin","rall","oot","53"
"2019","16","2019-04-17","cin","rall","oot","51"
"2019","17","2019-04-24","cin","rall","oot","54"
"2019","18","2019-05-01","cin","rall","oot","57"
"2019","19","2019-05-08","cin","rall","oot","63"
"2019","20","2019-05-15","cin","rall","oot","57"
"2019","21","2019-05-22","cin","rall","oot","49"
"2019","22","2019-05-29","cin","rall","oot","46"
"2019","23","2019-06-05","cin","rall","oot","46"
"2019","24","2019-06-12","cin","rall","oot","48"
"2019","25","2019-06-19","cin","rall","oot","62"
"2019","26","2019-06-26","cin","rall","oot","53"
"2019","27","2019-07-03","cin","rall","oot","47"
"2019","28","2019-07-10","cin","rall","oot","42"
"2019","29","2019-07-17","cin","rall","oot","48"
"2019","30","2019-07-24","cin","rall","oot","60"
"2019","31","2019-07-31","cin","rall","oot","49"
"2019","32","2019-08-07","cin","rall","oot","54"
"2019","33","2019-08-14","cin","rall","oot","55"
"2019","34","2019-08-21","cin","rall","oot","52"
"2019","35","2019-08-28","cin","rall","oot","76"
"2019","36","2019-09-04","cin","rall","oot","81"
"2019","37","2019-09-11","cin","rall","oot","77"
"2019","38","2019-09-18","cin","rall","oot","59"
"2019","39","2019-09-25","cin","rall","oot","65"
"2019","40","2019-10-02","cin","rall","oot","60"
"2019","41","2019-10-09","cin","rall","oot","69"
"2019","42","2019-10-16","cin","rall","oot","65"
"2019","43","2019-10-23","cin","rall","oot","57"
"2019","44","2019-10-30","cin","rall","oot","63"
"2019","45","2019-11-06","cin","rall","oot","61"
"2019","46","2019-11-13","cin","rall","oot","61"
"2019","47","2019-11-20","cin","rall","oot","59"
"2019","48","2019-11-27","cin","rall","oot","55"
"2019","49","2019-12-04","cin","rall","oot","64"
"2019","50","2019-12-11","cin","rall","oot","54"
"2019","51","2019-12-18","cin","rall","oot","60"
"2019","52","2019-12-25","cin","rall","oot","45"
"2020","1","2020-01-01","cin","rall","oot","46"
"2020","2","2020-01-08","cin","rall","oot","56"
"2020","3","2020-01-15","cin","rall","oot","48"
"2020","4","2020-01-22","cin","rall","oot","59"
"2020","5","2020-01-29","cin","rall","oot","45"
"2020","6","2020-02-05","cin","rall","oot","52"
"2020","7","2020-02-12","cin","rall","oot","63"
"2020","8","2020-02-19","cin","rall","oot","87"
"2020","9","2020-02-26","cin","rall","oot","90"
"2020","10","2020-03-04","cin","rall","oot","75"
"2020","11","2020-03-11","cin","rall","oot","64"
"2020","12","2020-03-18","cin","rall","oot","0"
"2020","13","2020-03-25","cin","rall","oot","0"
"2020","14","2020-04-01","cin","rall","oot","0"
"2020","15","2020-04-08","cin","rall","oot","0"
"2020","16","2020-04-15","cin","rall","oot","0"
"2020","17","2020-04-22","cin","rall","oot","0"
"2020","18","2020-04-29","cin","rall","oot","0"
"2020","19","2020-05-06","cin","rall","oot","0"
"2020","20","2020-05-13","cin","rall","oot","0"
"2020","21","2020-05-20","cin","rall","oot","0"
"2020","22","2020-05-27","cin","rall","oot","0"
"2020","23","2020-06-03","cin","rall","oot","29"
"2020","24","2020-06-10","cin","rall","oot","33"
"2020","25","2020-06-17","cin","rall","oot","49"
"2020","26","2020-06-24","cin","rall","oot","92"
"2020","27","2020-07-01","cin","rall","oot","80"
"2020","28","2020-07-08","cin","rall","oot","67"
"2020","29","2020-07-15","cin","rall","oot","52"
"2020","30","2020-07-22","cin","rall","oot","42"
"2020","31","2020-07-29","cin","rall","oot","42"
"2020","32","2020-08-05","cin","rall","oot","38"
"2020","33","2020-08-12","cin","rall","oot","45"
"2020","34","2020-08-19","cin","rall","oot","51"
"2020","35","2020-08-26","cin","rall","oot","80"
"2020","36","2020-09-02","cin","rall","oot","83"
"2020","37","2020-09-09","cin","rall","oot","74"
"2020","38","2020-09-16","cin","rall","oot","77"
"2020","39","2020-09-23","cin","rall","oot","56"
"2020","40","2020-09-30","cin","rall","oot","71"
"2020","41","2020-10-07","cin","rall","oot","66"
"2020","42","2020-10-14","cin","rall","oot","58"
"2020","43","2020-10-21","cin","rall","oot","55"
"2020","44","2020-10-28","cin","rall","oot","61"
"2020","45","2020-11-04","cin","rall","oot","37"
"2020","46","2020-11-11","cin","rall","oot","23"
"2020","47","2020-11-18","cin","rall","oot","27"
"2020","48","2020-11-25","cin","rall","oot","33"
"2020","49","2020-12-02","cin","rall","oot","25"
"2020","50","2020-12-09","cin","rall","oot","21"
"2020","51","2019-12-18","cin","rall","oot","0"
"2020","52","2019-12-25","cin","rall","oot","0"
"2021","1","2020-12-30","cin","rall","oot","0"
"2021","2","2021-01-06","cin","rall","oot","0"
"2021","3","2021-01-13","cin","rall","oot","0"
"2021","4","2021-01-20","cin","rall","oot","0"
"2021","5","2021-01-27","cin","rall","oot","0"
"2021","6","2021-02-03","cin","rall","oot","0"
"2021","7","2021-02-10","cin","rall","oot","0"
"2021","8","2021-02-17","cin","rall","oot","0"
"2021","9","2021-02-24","cin","rall","oot","0"
"2021","10","2021-03-03","cin","rall","oot","0"
"2021","11","2021-03-10","cin","rall","oot","1"
"2021","12","2021-03-17","cin","rall","oot","0"
"2021","13","2021-03-24","cin","rall","oot","0"
"2021","14","2021-03-31","cin","rall","oot","1"
"2021","15","2021-04-07","cin","rall","oot","1"
"2021","16","2021-04-14","cin","rall","oot","8"
"2021","17","2021-04-21","cin","rall","oot","80"
"2021","18","2021-04-28","cin","rall","oot","99"
"2021","19","2021-05-05","cin","rall","oot","113"
"2021","20","2021-05-12","cin","rall","oot","120"
"2021","21","2021-05-19","cin","rall","oot","104"
"2021","22","2021-05-26","cin","rall","oot","87"
"2021","23","2021-06-02","cin","rall","oot","85"
"2021","24","2021-06-09","cin","rall","oot","70"
"2021","25","2021-06-16","cin","rall","oot","94"
"2021","26","2021-06-23","cin","rall","oot","93"
"2021","27","2021-06-30","cin","rall","oot","79"
"2021","28","2021-07-07","cin","rall","oot","63"
"2021","29","2021-07-14","cin","rall","oot","80"
"2021","30","2021-07-21","cin","rall","oot","67"
"2021","31","2021-07-28","cin","rall","oot","39"
"2021","32","2021-08-04","cin","rall","oot","37"
"2021","33","2021-08-11","cin","rall","oot","40"
"2021","34","2021-08-18","cin","rall","oot","59"
"2021","35","2021-08-25","cin","rall","oot","49"
"2021","36","2021-09-01","cin","rall","oot","62"
"2021","37","2021-09-08","cin","rall","oot","42"
"2021","38","2021-09-15","cin","rall","oot","37"
"2021","39","2021-09-22","cin","rall","oot","39"
"2021","40","2021-09-29","cin","rall","oot","29"
"2021","41","2021-10-06","cin","rall","oot","40"
"2021","42","2021-10-13","cin","rall","oot","30"
"2021","43","2021-10-20","cin","rall","oot","29"
"2021","44","2021-10-27","cin","rall","oot","33"
"2021","45","2021-11-03","cin","rall","oot","37"
"2021","46","2021-11-10","cin","rall","oot","27"
"2021","47","2021-11-17","cin","rall","oot","24"
"2021","48","2021-11-24","cin","rall","oot","79"
"2021","49","2021-12-01","cin","rall","oot","67"
"2021","50","2021-12-08","cin","rall","oot","42"
"2021","51","2021-12-15","cin","rall","oot","36"
"2021","52","2021-12-22","cin","rall","oot","33"
"2022","1","2021-12-29","cin","rall","oot","27"
"2022","2","2022-01-05","cin","rall","oot","37"
"2022","3","2022-01-12","cin","rall","oot","39"
"2022","4","2022-01-19","cin","rall","oot","52"
"2022","5","2022-01-26","cin","rall","oot","62"
"2022","6","2022-02-02","cin","rall","oot","83"
"2022","7","2022-02-09","cin","rall","oot","72"
"2022","8","2022-02-16","cin","rall","oot","74"
"2022","9","2022-02-23","cin","rall","oot","75"
"2022","10","2022-03-02","cin","rall","oot","64"
"2022","11","2022-03-09","cin","rall","oot","56"
"2022","12","2022-03-16","cin","rall","oot","58"
"2022","13","2022-03-23","cin","rall","oot","57"
"2022","14","2022-03-30","cin","rall","oot","76"
"2022","15","2022-04-06","cin","rall","oot","70"
"2022","16","2022-04-13","cin","rall","oot","56"
"2022","17","2022-04-20","cin","rall","oot","59"
"2022","18","2022-04-27","cin","rall","oot","82"
"2022","19","2022-05-04","cin","rall","oot","66"
"2022","20","2022-05-11","cin","rall","oot","62"
"2022","21","2022-05-18","cin","rall","oot","70"
"2022","22","2022-05-25","cin","rall","oot","57"
"2022","23","2022-06-01","cin","rall","oot","60"
"2022","24","2022-06-08","cin","rall","oot","61"
"2022","25","2022-06-15","cin","rall","oot","51"
"2022","26","2022-06-22","cin","rall","oot","38"
"2022","27","2022-06-29","cin","rall","oot","29"
"2022","28","2022-07-06","cin","rall","oot","29"
"2022","29","2022-07-13","cin","rall","oot","30"
"2022","30","2022-07-20","cin","rall","oot","29"
"2022","31","2022-07-27","cin","rall","oot","32"
"2022","32","2022-08-03","cin","rall","oot","42"
"2022","33","2022-08-10","cin","rall","oot","51"
"2022","34","2022-08-17","cin","rall","oot","51"
"2022","35","2022-08-24","cin","rall","oot","64"
"2022","36","2022-08-31","cin","rall","oot","85"
"2022","37","2022-09-07","cin","rall","oot","105"
"2022","38","2022-09-14","cin","rall","oot","102"
"2022","39","2022-09-21","cin","rall","oot","91"
"2022","40","2022-09-28","cin","rall","oot","72"
"2022","41","2022-10-05","cin","rall","oot","63"
"2022","42","2022-10-12","cin","rall","oot","77"
"2022","43","2022-10-19","cin","rall","oot","75"
"2022","44","2022-10-26","cin","rall","oot","78"
"2022","45","2022-11-02","cin","rall","oot","102"
"2022","46","2022-11-09","cin","rall","oot","101"
"2022","47","2022-11-16","cin","rall","oot","104"
"2022","48","2022-11-23","cin","rall","oot","79"
"2022","49","2022-11-30","cin","rall","oot","63"
"2022","50","2022-12-07","cin","rall","oot","67"
"2022","51","2022-12-14","cin","rall","oot","87"
"2022","52","2022-12-21","cin","rall","oot","107"
"2023","1","2022-12-28","cin","rall","oot","109"
"2023","2","2023-01-04","cin","rall","oot","94"
"2023","3","2023-01-11","cin","rall","oot","83"
"2023","4","2023-01-18","cin","rall","oot","72"
"2023","5","2023-01-25","cin","rall","oot","69"
"2023","6","2023-02-01","cin","rall","oot","52"
"2023","7","2023-02-08","cin","rall","oot","48"
"2023","8","2023-02-15","cin","rall","oot","56"
"2023","9","2023-02-22","cin","rall","oot","53"
"2023","10","2023-03-01","cin","rall","oot","80"
"2023","11","2023-03-08","cin","rall","oot","63"
"2023","12","2023-03-15","cin","rall","oot","56"
"2023","13","2023-03-22","cin","rall","oot","55"
"2023","14","2023-03-29","cin","rall","oot","51"
"2023","15","2023-04-05","cin","rall","oot","65"
"2023","16","2023-04-12","cin","rall","oot","70"
"2023","17","2023-04-19","cin","rall","oot","81"
"2023","18","2023-04-26","cin","rall","oot","86"
"2023","19","2023-05-03","cin","rall","oot","73"
"2023","20","2023-05-10","cin","rall","oot","66"
"2023","21","2023-05-17","cin","rall","oot","65"
"2023","22","2023-05-24","cin","rall","oot","52"
"2023","23","2023-05-31","cin","rall","oot","48"
"2023","24","2023-06-07","cin","rall","oot","42"
"2023","25","2023-06-14","cin","rall","oot","48"
"2023","26","2023-06-21","cin","rall","oot","42"
"2023","27","2023-06-28","cin","rall","oot","45"
"2023","28","2023-07-05","cin","rall","oot","44"
"2023","29","2023-07-12","cin","rall","oot","24"
"2023","30","2023-07-19","cin","rall","oot","32"
"2023","31","2023-07-26","cin","rall","oot","59"
"2023","32","2023-08-02","cin","rall","oot","56"
"2023","33","2023-08-09","cin","rall","oot","45"
"2023","34","2023-08-16","cin","rall","oot","39"
"2023","35","2023-08-23","cin","rall","oot","46"
"2023","36","2023-08-30","cin","rall","oot","52"
"2023","37","2023-09-06","cin","rall","oot","50"
"2023","38","2023-09-13","cin","rall","oot","50"
"2023","39","2023-09-20","cin","rall","oot","53"
"2023","40","2023-09-27","cin","rall","oot","55"
"2023","41","2023-10-04","cin","rall","oot","38"
"2023","42","2023-10-11","cin","rall","oot","38"
"2023","43","2023-10-18","cin","rall","oot","42"
"2023","44","2023-10-25","cin","rall","oot","21"
"2023","45","2023-11-01","cin","rall","oot","59"
"2023","46","2023-11-08","cin","rall","oot","67"
"2023","47","2023-11-15","cin","rall","oot","76"
"2023","48","2023-11-22","cin","rall","oot","102"
"2023","49","2023-11-29","cin","rall","oot","107"
"2023","50","2023-12-06","cin","rall","oot","93"
"2023","51","2023-12-13","cin","rall","oot","84"
"2023","52","2023-12-20","cin","rall","oot","85"
"2024","1","2023-12-27","cin","rall","oot","84"
"2024","2","2024-01-03","cin","rall","oot","93"
"2024","3","2024-01-10","cin","rall","oot","107"
"2024","4","2024-01-17","cin","rall","oot","94"
"2024","5","2024-01-24","cin","rall","oot","94"
"2024","6","2024-01-31","cin","rall","oot","88"
"2024","7","2024-02-07","cin","rall","oot","73"
"2024","8","2024-02-14","cin","rall","oot","71"
"2024","9","2024-02-21","cin","rall","oot","106"
"2024","10","2024-02-28","cin","rall","oot","93"
"2024","11","2024-03-06","cin","rall","oot","80"
"2024","12","2024-03-13","cin","rall","oot","94"
"2024","13","2024-03-20","cin","rall","oot","77"
"2024","14","2024-03-27","cin","rall","oot","83"
"2024","15","2024-04-03","cin","rall","oot","82"
"2024","16","2024-04-10","cin","rall","oot","90"
"2024","17","2024-04-17","cin","rall","oot","110"
"2024","18","2024-04-24","cin","rall","oot","130"
"2024","19","2024-05-01","cin","rall","oot","128"
"2024","20","2024-05-08","cin","rall","oot","99"
"2024","21","2024-05-15","cin","rall","oot","134"
"2024","22","2024-05-22","cin","rall","oot","164"
"2024","23","2024-05-29","cin","rall","oot","153"
"2024","24","2024-06-05","cin","rall","oot","132"
"2024","25","2024-06-12","cin","rall","oot","117"
"2024","26","2024-06-19","cin","rall","oot","97"
"2024","27","2024-06-26","cin","rall","oot","80"
"2024","28","2024-07-03","cin","rall","oot","79"
"2024","29","2024-07-10","cin","rall","oot","65"
"2024","30","2024-07-17","cin","rall","oot","63"
"2024","31","2024-07-24","cin","rall","oot","54"
"2024","32","2024-07-31","cin","rall","oot","64"
